apdl_elem_id,n1,n2,orientation_node,system,assembly_name,member,section_key,material_id,section_id,length_mm,area_mm2,volume_mm3,source_member_id
2000153,2000323,2000324,2000343,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_03
2000154,2000324,2000325,2000344,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_04
2000155,2000325,2000326,2000345,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_05
2000156,2000326,2000327,2000346,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_06
2000157,2000327,2000328,2000347,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_07
2000158,2000328,2000329,2000348,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_08
2000159,2000329,2000330,2000349,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_09
2000160,2000330,2000331,2000350,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,1700.000000000000,4997.500000000000,8495750.000000000000,CW1_GATE_06:bottom_beam:segment_10
2000161,2000331,2000332,2000351,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_11
2000162,2000332,2000333,2000352,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_12
2000163,2000333,2000334,2000353,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_13
2000164,2000334,2000335,2000354,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_14
2000165,2000335,2000336,2000355,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_15
2000166,2000336,2000337,2000356,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_16
2000167,2000337,2000338,2000357,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_06:bottom_beam:segment_17
2000168,2000338,2000339,2000358,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW1_GATE_06:bottom_beam:segment_18
2000169,2000339,2000340,2000359,gate,CW1_GATE_06,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW1_GATE_06:bottom_beam:segment_19
2000170,2000360,2000361,2000370,gate,CW1_GATE_06,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW1_GATE_06:top_beam:segment_01
2000171,2000361,2000362,2000371,gate,CW1_GATE_06,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW1_GATE_06:top_beam:segment_02
2000172,2000362,2000363,2000372,gate,CW1_GATE_06,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_06:top_beam:segment_03
2000173,2000363,2000364,2000373,gate,CW1_GATE_06,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_06:top_beam:segment_04
2000174,2000364,2000365,2000374,gate,CW1_GATE_06,top_beam,gate_top_post,62,62,3380.000000000000,2496.000000000000,8436480.000000000000,CW1_GATE_06:top_beam:segment_05
2000175,2000365,2000366,2000375,gate,CW1_GATE_06,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_06:top_beam:segment_06
2000176,2000366,2000367,2000376,gate,CW1_GATE_06,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_06:top_beam:segment_07
2000177,2000367,2000368,2000377,gate,CW1_GATE_06,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW1_GATE_06:top_beam:segment_08
2000178,2000368,2000369,2000378,gate,CW1_GATE_06,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW1_GATE_06:top_beam:segment_09
2000179,2000379,2000380,2000381,gate,CW1_GATE_06,left_post,gate_top_post,62,62,8896.910980057000,2496.000000000000,22206689.806222274899,CW1_GATE_06:left_post
2000180,2000382,2000383,2000384,gate,CW1_GATE_06,right_post,gate_top_post,62,62,8896.910980057000,2496.000000000000,22206689.806222274899,CW1_GATE_06:right_post
2000181,2000385,2000386,2000405,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW1_GATE_07:bottom_beam:segment_01
2000182,2000386,2000387,2000406,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW1_GATE_07:bottom_beam:segment_02
2000183,2000387,2000388,2000407,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_03
2000184,2000388,2000389,2000408,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_04
2000185,2000389,2000390,2000409,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_05
2000186,2000390,2000391,2000410,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_06
2000187,2000391,2000392,2000411,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_07
2000188,2000392,2000393,2000412,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_08
2000189,2000393,2000394,2000413,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_09
2000190,2000394,2000395,2000414,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,1700.000000000000,4997.500000000000,8495750.000000000000,CW1_GATE_07:bottom_beam:segment_10
2000191,2000395,2000396,2000415,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_11
2000192,2000396,2000397,2000416,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_12
2000193,2000397,2000398,2000417,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_13
2000194,2000398,2000399,2000418,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_14
2000195,2000399,2000400,2000419,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_15
2000196,2000400,2000401,2000420,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_16
2000197,2000401,2000402,2000421,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_07:bottom_beam:segment_17
2000198,2000402,2000403,2000422,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW1_GATE_07:bottom_beam:segment_18
2000199,2000403,2000404,2000423,gate,CW1_GATE_07,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW1_GATE_07:bottom_beam:segment_19
2000200,2000424,2000425,2000434,gate,CW1_GATE_07,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW1_GATE_07:top_beam:segment_01
2000201,2000425,2000426,2000435,gate,CW1_GATE_07,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW1_GATE_07:top_beam:segment_02
2000202,2000426,2000427,2000436,gate,CW1_GATE_07,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_07:top_beam:segment_03
2000203,2000427,2000428,2000437,gate,CW1_GATE_07,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_07:top_beam:segment_04
2000204,2000428,2000429,2000438,gate,CW1_GATE_07,top_beam,gate_top_post,62,62,3380.000000000000,2496.000000000000,8436480.000000000000,CW1_GATE_07:top_beam:segment_05
2000205,2000429,2000430,2000439,gate,CW1_GATE_07,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_07:top_beam:segment_06
2000206,2000430,2000431,2000440,gate,CW1_GATE_07,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_07:top_beam:segment_07
2000207,2000431,2000432,2000441,gate,CW1_GATE_07,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW1_GATE_07:top_beam:segment_08
2000208,2000432,2000433,2000442,gate,CW1_GATE_07,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW1_GATE_07:top_beam:segment_09
2000209,2000443,2000444,2000445,gate,CW1_GATE_07,left_post,gate_top_post,62,62,8627.902964278997,2496.000000000000,21535245.798840377480,CW1_GATE_07:left_post
2000210,2000446,2000447,2000448,gate,CW1_GATE_07,right_post,gate_top_post,62,62,8627.902964278997,2496.000000000000,21535245.798840377480,CW1_GATE_07:right_post
2000211,2000449,2000450,2000469,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW1_GATE_08:bottom_beam:segment_01
2000212,2000450,2000451,2000470,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW1_GATE_08:bottom_beam:segment_02
2000213,2000451,2000452,2000471,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_03
2000214,2000452,2000453,2000472,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_04
2000215,2000453,2000454,2000473,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_05
2000216,2000454,2000455,2000474,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_06
2000217,2000455,2000456,2000475,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_07
2000218,2000456,2000457,2000476,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_08
2000219,2000457,2000458,2000477,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_09
2000220,2000458,2000459,2000478,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,1700.000000000000,4997.500000000000,8495750.000000000000,CW1_GATE_08:bottom_beam:segment_10
2000221,2000459,2000460,2000479,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_11
2000222,2000460,2000461,2000480,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_12
2000223,2000461,2000462,2000481,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_13
2000224,2000462,2000463,2000482,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_14
2000225,2000463,2000464,2000483,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_15
2000226,2000464,2000465,2000484,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_16
2000227,2000465,2000466,2000485,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_08:bottom_beam:segment_17
2000228,2000466,2000467,2000486,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW1_GATE_08:bottom_beam:segment_18
2000229,2000467,2000468,2000487,gate,CW1_GATE_08,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW1_GATE_08:bottom_beam:segment_19
2000230,2000488,2000489,2000498,gate,CW1_GATE_08,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW1_GATE_08:top_beam:segment_01
2000231,2000489,2000490,2000499,gate,CW1_GATE_08,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW1_GATE_08:top_beam:segment_02
2000232,2000490,2000491,2000500,gate,CW1_GATE_08,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_08:top_beam:segment_03
2000233,2000491,2000492,2000501,gate,CW1_GATE_08,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_08:top_beam:segment_04
2000234,2000492,2000493,2000502,gate,CW1_GATE_08,top_beam,gate_top_post,62,62,3380.000000000000,2496.000000000000,8436480.000000000000,CW1_GATE_08:top_beam:segment_05
2000235,2000493,2000494,2000503,gate,CW1_GATE_08,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_08:top_beam:segment_06
2000236,2000494,2000495,2000504,gate,CW1_GATE_08,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_08:top_beam:segment_07
2000237,2000495,2000496,2000505,gate,CW1_GATE_08,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW1_GATE_08:top_beam:segment_08
2000238,2000496,2000497,2000506,gate,CW1_GATE_08,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW1_GATE_08:top_beam:segment_09
2000239,2000507,2000508,2000509,gate,CW1_GATE_08,left_post,gate_top_post,62,62,8376.239733258000,2496.000000000000,20907094.374211966991,CW1_GATE_08:left_post
2000240,2000510,2000511,2000512,gate,CW1_GATE_08,right_post,gate_top_post,62,62,8376.239733258000,2496.000000000000,20907094.374211966991,CW1_GATE_08:right_post
2000241,2000513,2000514,2000533,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW1_GATE_09:bottom_beam:segment_01
2000242,2000514,2000515,2000534,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW1_GATE_09:bottom_beam:segment_02
2000243,2000515,2000516,2000535,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_03
2000244,2000516,2000517,2000536,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_04
2000245,2000517,2000518,2000537,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_05
2000246,2000518,2000519,2000538,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_06
2000247,2000519,2000520,2000539,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_07
2000248,2000520,2000521,2000540,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_08
2000249,2000521,2000522,2000541,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_09
2000250,2000522,2000523,2000542,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,1700.000000000000,4997.500000000000,8495750.000000000000,CW1_GATE_09:bottom_beam:segment_10
2000251,2000523,2000524,2000543,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_11
2000252,2000524,2000525,2000544,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_12
2000253,2000525,2000526,2000545,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_13
2000254,2000526,2000527,2000546,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_14
2000255,2000527,2000528,2000547,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_15
2000256,2000528,2000529,2000548,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_16
2000257,2000529,2000530,2000549,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,260.000000000000,4997.500000000000,1299350.000000000000,CW1_GATE_09:bottom_beam:segment_17
2000258,2000530,2000531,2000550,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,240.000000000000,4997.500000000000,1199400.000000000000,CW1_GATE_09:bottom_beam:segment_18
2000259,2000531,2000532,2000551,gate,CW1_GATE_09,bottom_beam,gate_bottom,61,61,165.000000000000,4997.500000000000,824587.500000000000,CW1_GATE_09:bottom_beam:segment_19
2000260,2000552,2000553,2000562,gate,CW1_GATE_09,top_beam,gate_top_post,62,62,780.000000000000,2496.000000000000,1946880.000000000000,CW1_GATE_09:top_beam:segment_01
2000261,2000553,2000554,2000563,gate,CW1_GATE_09,top_beam,gate_top_post,62,62,700.000000000000,2496.000000000000,1747200.000000000000,CW1_GATE_09:top_beam:segment_02
2000262,2000554,2000555,2000564,gate,CW1_GATE_09,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_09:top_beam:segment_03
2000263,2000555,2000556,2000565,gate,CW1_GATE_09,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_09:top_beam:segment_04
2000264,2000556,2000557,2000566,gate,CW1_GATE_09,top_beam,gate_top_post,62,62,3380.000000000000,2496.000000000000,8436480.000000000000,CW1_GATE_09:top_beam:segment_05
2000265,2000557,2000558,2000567,gate,CW1_GATE_09,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_09:top_beam:segment_06
2000266,2000558,2000559,2000568,gate,CW1_GATE_09,top_beam,gate_top_post,62,62,260.000000000000,2496.000000000000,648960.000000000000,CW1_GATE_09:top_beam:segment_07
