subsystem,catwalk,mct_node,rope_index,ansys_node,mct_total_fz_kn_per_catwalk,applied_fz_n_per_physical_rope
bottom,2,346,15,24556,-2.53,-158.125
bottom,2,346,16,25284,-2.53,-158.125
bottom,1,347,1,347,-2.53,-158.125
bottom,1,347,2,1075,-2.53,-158.125
bottom,1,347,3,1803,-2.53,-158.125
bottom,1,347,4,2531,-2.53,-158.125
bottom,1,347,5,3259,-2.53,-158.125
bottom,1,347,6,3987,-2.53,-158.125
bottom,1,347,7,4715,-2.53,-158.125
bottom,1,347,8,5443,-2.53,-158.125
bottom,1,347,9,6171,-2.53,-158.125
bottom,1,347,10,6899,-2.53,-158.125
bottom,1,347,11,7627,-2.53,-158.125
bottom,1,347,12,8355,-2.53,-158.125
bottom,1,347,13,9083,-2.53,-158.125
bottom,1,347,14,9811,-2.53,-158.125
bottom,1,347,15,10539,-2.53,-158.125
bottom,1,347,16,11267,-2.53,-158.125
bottom,2,347,1,14365,-2.53,-158.125
bottom,2,347,2,15093,-2.53,-158.125
bottom,2,347,3,15821,-2.53,-158.125
bottom,2,347,4,16549,-2.53,-158.125
bottom,2,347,5,17277,-2.53,-158.125
bottom,2,347,6,18005,-2.53,-158.125
bottom,2,347,7,18733,-2.53,-158.125
bottom,2,347,8,19461,-2.53,-158.125
bottom,2,347,9,20189,-2.53,-158.125
bottom,2,347,10,20917,-2.53,-158.125
bottom,2,347,11,21645,-2.53,-158.125
bottom,2,347,12,22373,-2.53,-158.125
bottom,2,347,13,23101,-2.53,-158.125
bottom,2,347,14,23829,-2.53,-158.125
bottom,2,347,15,24557,-2.53,-158.125
bottom,2,347,16,25285,-2.53,-158.125
bottom,1,348,1,348,-3.18,-198.75
bottom,1,348,2,1076,-3.18,-198.75
bottom,1,348,3,1804,-3.18,-198.75
bottom,1,348,4,2532,-3.18,-198.75
bottom,1,348,5,3260,-3.18,-198.75
bottom,1,348,6,3988,-3.18,-198.75
bottom,1,348,7,4716,-3.18,-198.75
bottom,1,348,8,5444,-3.18,-198.75
bottom,1,348,9,6172,-3.18,-198.75
bottom,1,348,10,6900,-3.18,-198.75
bottom,1,348,11,7628,-3.18,-198.75
bottom,1,348,12,8356,-3.18,-198.75
bottom,1,348,13,9084,-3.18,-198.75
bottom,1,348,14,9812,-3.18,-198.75
bottom,1,348,15,10540,-3.18,-198.75
bottom,1,348,16,11268,-3.18,-198.75
bottom,2,348,1,14366,-3.18,-198.75
bottom,2,348,2,15094,-3.18,-198.75
bottom,2,348,3,15822,-3.18,-198.75
bottom,2,348,4,16550,-3.18,-198.75
bottom,2,348,5,17278,-3.18,-198.75
bottom,2,348,6,18006,-3.18,-198.75
bottom,2,348,7,18734,-3.18,-198.75
bottom,2,348,8,19462,-3.18,-198.75
bottom,2,348,9,20190,-3.18,-198.75
bottom,2,348,10,20918,-3.18,-198.75
bottom,2,348,11,21646,-3.18,-198.75
bottom,2,348,12,22374,-3.18,-198.75
bottom,2,348,13,23102,-3.18,-198.75
bottom,2,348,14,23830,-3.18,-198.75
bottom,2,348,15,24558,-3.18,-198.75
bottom,2,348,16,25286,-3.18,-198.75
bottom,1,349,1,349,-2.53,-158.125
bottom,1,349,2,1077,-2.53,-158.125
bottom,1,349,3,1805,-2.53,-158.125
bottom,1,349,4,2533,-2.53,-158.125
bottom,1,349,5,3261,-2.53,-158.125
bottom,1,349,6,3989,-2.53,-158.125
bottom,1,349,7,4717,-2.53,-158.125
bottom,1,349,8,5445,-2.53,-158.125
bottom,1,349,9,6173,-2.53,-158.125
bottom,1,349,10,6901,-2.53,-158.125
bottom,1,349,11,7629,-2.53,-158.125
bottom,1,349,12,8357,-2.53,-158.125
bottom,1,349,13,9085,-2.53,-158.125
bottom,1,349,14,9813,-2.53,-158.125
bottom,1,349,15,10541,-2.53,-158.125
bottom,1,349,16,11269,-2.53,-158.125
bottom,2,349,1,14367,-2.53,-158.125
bottom,2,349,2,15095,-2.53,-158.125
bottom,2,349,3,15823,-2.53,-158.125
bottom,2,349,4,16551,-2.53,-158.125
bottom,2,349,5,17279,-2.53,-158.125
bottom,2,349,6,18007,-2.53,-158.125
bottom,2,349,7,18735,-2.53,-158.125
bottom,2,349,8,19463,-2.53,-158.125
bottom,2,349,9,20191,-2.53,-158.125
bottom,2,349,10,20919,-2.53,-158.125
bottom,2,349,11,21647,-2.53,-158.125
bottom,2,349,12,22375,-2.53,-158.125
bottom,2,349,13,23103,-2.53,-158.125
bottom,2,349,14,23831,-2.53,-158.125
bottom,2,349,15,24559,-2.53,-158.125
bottom,2,349,16,25287,-2.53,-158.125
bottom,1,350,1,350,-2.53,-158.125
bottom,1,350,2,1078,-2.53,-158.125
bottom,1,350,3,1806,-2.53,-158.125
bottom,1,350,4,2534,-2.53,-158.125
bottom,1,350,5,3262,-2.53,-158.125
bottom,1,350,6,3990,-2.53,-158.125
bottom,1,350,7,4718,-2.53,-158.125
bottom,1,350,8,5446,-2.53,-158.125
bottom,1,350,9,6174,-2.53,-158.125
bottom,1,350,10,6902,-2.53,-158.125
bottom,1,350,11,7630,-2.53,-158.125
bottom,1,350,12,8358,-2.53,-158.125
bottom,1,350,13,9086,-2.53,-158.125
bottom,1,350,14,9814,-2.53,-158.125
bottom,1,350,15,10542,-2.53,-158.125
bottom,1,350,16,11270,-2.53,-158.125
bottom,2,350,1,14368,-2.53,-158.125
bottom,2,350,2,15096,-2.53,-158.125
bottom,2,350,3,15824,-2.53,-158.125
bottom,2,350,4,16552,-2.53,-158.125
bottom,2,350,5,17280,-2.53,-158.125
bottom,2,350,6,18008,-2.53,-158.125
bottom,2,350,7,18736,-2.53,-158.125
bottom,2,350,8,19464,-2.53,-158.125
bottom,2,350,9,20192,-2.53,-158.125
bottom,2,350,10,20920,-2.53,-158.125
bottom,2,350,11,21648,-2.53,-158.125
bottom,2,350,12,22376,-2.53,-158.125
bottom,2,350,13,23104,-2.53,-158.125
bottom,2,350,14,23832,-2.53,-158.125
bottom,2,350,15,24560,-2.53,-158.125
bottom,2,350,16,25288,-2.53,-158.125
bottom,1,351,1,351,-2.53,-158.125
bottom,1,351,2,1079,-2.53,-158.125
bottom,1,351,3,1807,-2.53,-158.125
bottom,1,351,4,2535,-2.53,-158.125
bottom,1,351,5,3263,-2.53,-158.125
bottom,1,351,6,3991,-2.53,-158.125
bottom,1,351,7,4719,-2.53,-158.125
bottom,1,351,8,5447,-2.53,-158.125
bottom,1,351,9,6175,-2.53,-158.125
bottom,1,351,10,6903,-2.53,-158.125
bottom,1,351,11,7631,-2.53,-158.125
bottom,1,351,12,8359,-2.53,-158.125
bottom,1,351,13,9087,-2.53,-158.125
bottom,1,351,14,9815,-2.53,-158.125
bottom,1,351,15,10543,-2.53,-158.125
bottom,1,351,16,11271,-2.53,-158.125
bottom,2,351,1,14369,-2.53,-158.125
bottom,2,351,2,15097,-2.53,-158.125
bottom,2,351,3,15825,-2.53,-158.125
bottom,2,351,4,16553,-2.53,-158.125
bottom,2,351,5,17281,-2.53,-158.125
bottom,2,351,6,18009,-2.53,-158.125
bottom,2,351,7,18737,-2.53,-158.125
bottom,2,351,8,19465,-2.53,-158.125
bottom,2,351,9,20193,-2.53,-158.125
bottom,2,351,10,20921,-2.53,-158.125
bottom,2,351,11,21649,-2.53,-158.125
bottom,2,351,12,22377,-2.53,-158.125
bottom,2,351,13,23105,-2.53,-158.125
bottom,2,351,14,23833,-2.53,-158.125
bottom,2,351,15,24561,-2.53,-158.125
bottom,2,351,16,25289,-2.53,-158.125
bottom,1,352,1,352,-2.53,-158.125
bottom,1,352,2,1080,-2.53,-158.125
bottom,1,352,3,1808,-2.53,-158.125
