apdl_elem_id,offset_elem_id,offset_node_id,master_node,slave_node,source_semantics,system,assembly_name,reason
2018018,,,2000621,2000664,ALL,gate,CW1_GATE_08,right_post 下端焊接中心线偏置：平动+转动
2018019,,,2000650,2000665,ALL,gate,CW1_GATE_08,right_post 上端焊接中心线偏置：平动+转动
2018021,2018020,2000667,2000605,107,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2018023,2018022,2000668,2000606,835,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2018025,2018024,2000669,2000607,1563,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2018027,2018026,2000670,2000608,2291,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2018029,2018028,2000671,2000609,3019,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2018031,2018030,2000672,2000610,3747,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2018033,2018032,2000673,2000611,4475,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2018035,2018034,2000674,2000612,5203,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2018037,2018036,2000675,2000613,5931,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2018039,2018038,2000676,2000614,6659,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2018041,2018040,2000677,2000615,7387,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2018043,2018042,2000678,2000616,8115,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2018045,2018044,2000679,2000617,8843,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2018047,2018046,2000680,2000618,9571,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2018049,2018048,2000681,2000619,10299,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2018051,2018050,2000682,2000620,11027,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2018053,2018052,2000683,2000644,11691,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2018055,2018054,2000684,2000645,12086,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2018057,2018056,2000685,2000646,12481,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2018059,2018058,2000686,2000647,12876,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2018061,2018060,2000687,2000648,13271,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2018063,2018062,2000688,2000649,13666,UXYZ,gate,CW1_GATE_08,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2018064,,,2000690,2000747,ALL,gate,CW1_GATE_09,left_post 下端焊接中心线偏置：平动+转动
2018065,,,2000729,2000748,ALL,gate,CW1_GATE_09,left_post 上端焊接中心线偏置：平动+转动
2018066,,,2000707,2000750,ALL,gate,CW1_GATE_09,right_post 下端焊接中心线偏置：平动+转动
2018067,,,2000736,2000751,ALL,gate,CW1_GATE_09,right_post 上端焊接中心线偏置：平动+转动
2018069,2018068,2000753,2000691,120,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2018071,2018070,2000754,2000692,848,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2018073,2018072,2000755,2000693,1576,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2018075,2018074,2000756,2000694,2304,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2018077,2018076,2000757,2000695,3032,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2018079,2018078,2000758,2000696,3760,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2018081,2018080,2000759,2000697,4488,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2018083,2018082,2000760,2000698,5216,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2018085,2018084,2000761,2000699,5944,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2018087,2018086,2000762,2000700,6672,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2018089,2018088,2000763,2000701,7400,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2018091,2018090,2000764,2000702,8128,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2018093,2018092,2000765,2000703,8856,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2018095,2018094,2000766,2000704,9584,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2018097,2018096,2000767,2000705,10312,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2018099,2018098,2000768,2000706,11040,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2018101,2018100,2000769,2000730,11696,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2018103,2018102,2000770,2000731,12091,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2018105,2018104,2000771,2000732,12486,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2018107,2018106,2000772,2000733,12881,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2018109,2018108,2000773,2000734,13276,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2018111,2018110,2000774,2000735,13671,UXYZ,gate,CW1_GATE_09,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2018112,,,2000776,2000833,ALL,gate,CW1_GATE_10,left_post 下端焊接中心线偏置：平动+转动
2018113,,,2000815,2000834,ALL,gate,CW1_GATE_10,left_post 上端焊接中心线偏置：平动+转动
2018114,,,2000793,2000836,ALL,gate,CW1_GATE_10,right_post 下端焊接中心线偏置：平动+转动
2018115,,,2000822,2000837,ALL,gate,CW1_GATE_10,right_post 上端焊接中心线偏置：平动+转动
2018117,2018116,2000839,2000777,133,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2018119,2018118,2000840,2000778,861,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2018121,2018120,2000841,2000779,1589,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2018123,2018122,2000842,2000780,2317,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2018125,2018124,2000843,2000781,3045,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2018127,2018126,2000844,2000782,3773,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2018129,2018128,2000845,2000783,4501,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2018131,2018130,2000846,2000784,5229,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2018133,2018132,2000847,2000785,5957,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2018135,2018134,2000848,2000786,6685,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2018137,2018136,2000849,2000787,7413,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2018139,2018138,2000850,2000788,8141,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2018141,2018140,2000851,2000789,8869,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2018143,2018142,2000852,2000790,9597,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2018145,2018144,2000853,2000791,10325,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2018147,2018146,2000854,2000792,11053,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2018149,2018148,2000855,2000816,11701,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2018151,2018150,2000856,2000817,12096,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2018153,2018152,2000857,2000818,12491,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2018155,2018154,2000858,2000819,12886,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2018157,2018156,2000859,2000820,13281,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2018159,2018158,2000860,2000821,13676,UXYZ,gate,CW1_GATE_10,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2018160,,,2000862,2000919,ALL,gate,CW1_GATE_11,left_post 下端焊接中心线偏置：平动+转动
2018161,,,2000901,2000920,ALL,gate,CW1_GATE_11,left_post 上端焊接中心线偏置：平动+转动
2018162,,,2000879,2000922,ALL,gate,CW1_GATE_11,right_post 下端焊接中心线偏置：平动+转动
2018163,,,2000908,2000923,ALL,gate,CW1_GATE_11,right_post 上端焊接中心线偏置：平动+转动
2018165,2018164,2000925,2000863,146,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2018167,2018166,2000926,2000864,874,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2018169,2018168,2000927,2000865,1602,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2018171,2018170,2000928,2000866,2330,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2018173,2018172,2000929,2000867,3058,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2018175,2018174,2000930,2000868,3786,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2018177,2018176,2000931,2000869,4514,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2018179,2018178,2000932,2000870,5242,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2018181,2018180,2000933,2000871,5970,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2018183,2018182,2000934,2000872,6698,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2018185,2018184,2000935,2000873,7426,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2018187,2018186,2000936,2000874,8154,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2018189,2018188,2000937,2000875,8882,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2018191,2018190,2000938,2000876,9610,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2018193,2018192,2000939,2000877,10338,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2018195,2018194,2000940,2000878,11066,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2018197,2018196,2000941,2000902,11706,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2018199,2018198,2000942,2000903,12101,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2018201,2018200,2000943,2000904,12496,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2018203,2018202,2000944,2000905,12891,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2018205,2018204,2000945,2000906,13286,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2018207,2018206,2000946,2000907,13681,UXYZ,gate,CW1_GATE_11,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2018208,,,2000948,2001005,ALL,gate,CW1_GATE_12,left_post 下端焊接中心线偏置：平动+转动
2018209,,,2000987,2001006,ALL,gate,CW1_GATE_12,left_post 上端焊接中心线偏置：平动+转动
2018210,,,2000965,2001008,ALL,gate,CW1_GATE_12,right_post 下端焊接中心线偏置：平动+转动
2018211,,,2000994,2001009,ALL,gate,CW1_GATE_12,right_post 上端焊接中心线偏置：平动+转动
2018213,2018212,2001011,2000949,166,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2018215,2018214,2001012,2000950,894,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2018217,2018216,2001013,2000951,1622,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2018219,2018218,2001014,2000952,2350,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2018221,2018220,2001015,2000953,3078,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2018223,2018222,2001016,2000954,3806,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2018225,2018224,2001017,2000955,4534,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2018227,2018226,2001018,2000956,5262,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2018229,2018228,2001019,2000957,5990,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2018231,2018230,2001020,2000958,6718,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2018233,2018232,2001021,2000959,7446,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2018235,2018234,2001022,2000960,8174,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2018237,2018236,2001023,2000961,8902,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2018239,2018238,2001024,2000962,9630,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2018241,2018240,2001025,2000963,10358,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2018243,2018242,2001026,2000964,11086,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2018245,2018244,2001027,2000988,11721,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2018247,2018246,2001028,2000989,12116,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2018249,2018248,2001029,2000990,12511,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2018251,2018250,2001030,2000991,12906,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2018253,2018252,2001031,2000992,13301,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2018255,2018254,2001032,2000993,13696,UXYZ,gate,CW1_GATE_12,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2018256,,,2001034,2001091,ALL,gate,CW1_GATE_13,left_post 下端焊接中心线偏置：平动+转动
2018257,,,2001073,2001092,ALL,gate,CW1_GATE_13,left_post 上端焊接中心线偏置：平动+转动
2018258,,,2001051,2001094,ALL,gate,CW1_GATE_13,right_post 下端焊接中心线偏置：平动+转动
2018259,,,2001080,2001095,ALL,gate,CW1_GATE_13,right_post 上端焊接中心线偏置：平动+转动
2018261,2018260,2001097,2001035,173,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2018263,2018262,2001098,2001036,901,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2018265,2018264,2001099,2001037,1629,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2018267,2018266,2001100,2001038,2357,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2018269,2018268,2001101,2001039,3085,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2018271,2018270,2001102,2001040,3813,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2018273,2018272,2001103,2001041,4541,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2018275,2018274,2001104,2001042,5269,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2018277,2018276,2001105,2001043,5997,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2018279,2018278,2001106,2001044,6725,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2018281,2018280,2001107,2001045,7453,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2018283,2018282,2001108,2001046,8181,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2018285,2018284,2001109,2001047,8909,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2018287,2018286,2001110,2001048,9637,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2018289,2018288,2001111,2001049,10365,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2018291,2018290,2001112,2001050,11093,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2018293,2018292,2001113,2001074,11726,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2018295,2018294,2001114,2001075,12121,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2018297,2018296,2001115,2001076,12516,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2018299,2018298,2001116,2001077,12911,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2018301,2018300,2001117,2001078,13306,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2018303,2018302,2001118,2001079,13701,UXYZ,gate,CW1_GATE_13,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2018304,,,2001120,2001177,ALL,gate,CW1_GATE_14,left_post 下端焊接中心线偏置：平动+转动
2018305,,,2001159,2001178,ALL,gate,CW1_GATE_14,left_post 上端焊接中心线偏置：平动+转动
2018306,,,2001137,2001180,ALL,gate,CW1_GATE_14,right_post 下端焊接中心线偏置：平动+转动
2018307,,,2001166,2001181,ALL,gate,CW1_GATE_14,right_post 上端焊接中心线偏置：平动+转动
2018309,2018308,2001183,2001121,180,UXYZ,gate,CW1_GATE_14,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2018311,2018310,2001184,2001122,908,UXYZ,gate,CW1_GATE_14,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
